bmi,n,percent
87.2,5,5.92403528980997e-06
87.3,8,9.47845646369595e-06
87.4,6,7.10884234777196e-06
87.5,6,7.10884234777196e-06
87.6,6,7.10884234777196e-06
87.7,5,5.92403528980997e-06
87.8,8,9.47845646369595e-06
87.85,1,1.18480705796199e-06
87.9,4,4.73922823184797e-06
87.97,1,1.18480705796199e-06
88,8,9.47845646369595e-06
88.1,10,1.18480705796199e-05
88.2,7,8.29364940573395e-06
88.3,7,8.29364940573395e-06
88.34,1,1.18480705796199e-06
88.4,3,3.55442117388598e-06
88.44,1,1.18480705796199e-06
88.5,6,7.10884234777196e-06
88.6,9,1.06632635216579e-05
88.7,5,5.92403528980997e-06
88.8,10,1.18480705796199e-05
88.9,4,4.73922823184797e-06
89,4,4.73922823184797e-06
89.1,9,1.06632635216579e-05
89.2,7,8.29364940573395e-06
89.3,6,7.10884234777196e-06
89.4,6,7.10884234777196e-06
89.5,7,8.29364940573395e-06
89.6,9,1.06632635216579e-05
89.7,7,8.29364940573395e-06
89.74,1,1.18480705796199e-06
89.8,2,2.36961411592399e-06
89.9,5,5.92403528980997e-06
90,18,2.13265270433159e-05
90.1,9,1.06632635216579e-05
90.2,6,7.10884234777196e-06
90.3,8,9.47845646369595e-06
90.4,7,8.29364940573395e-06
90.5,5,5.92403528980997e-06
90.6,4,4.73922823184797e-06
90.7,10,1.18480705796199e-05
90.8,5,5.92403528980997e-06
90.87,1,1.18480705796199e-06
90.9,6,7.10884234777196e-06
91,12,1.42176846955439e-05
91.1,3,3.55442117388598e-06
91.2,5,5.92403528980997e-06
91.3,11,1.30328776375819e-05
91.4,10,1.18480705796199e-05
91.5,5,5.92403528980997e-06
91.6,9,1.06632635216579e-05
91.7,7,8.29364940573395e-06
91.8,3,3.55442117388598e-06
91.9,7,8.29364940573395e-06
92,6,7.10884234777196e-06
92.1,7,8.29364940573395e-06
92.2,5,5.92403528980997e-06
92.3,9,1.06632635216579e-05
92.36,1,1.18480705796199e-06
92.4,8,9.47845646369595e-06
92.47,1,1.18480705796199e-06
92.5,5,5.92403528980997e-06
92.6,13,1.54024917535059e-05
92.7,4,4.73922823184797e-06
92.8,3,3.55442117388598e-06
92.9,11,1.30328776375819e-05
93,8,9.47845646369595e-06
93.03,1,1.18480705796199e-06
93.08,1,1.18480705796199e-06
93.1,6,7.10884234777196e-06
93.2,7,8.29364940573395e-06
93.3,7,8.29364940573395e-06
93.38,1,1.18480705796199e-06
93.4,5,5.92403528980997e-06
93.5,3,3.55442117388598e-06
93.6,7,8.29364940573395e-06
93.7,3,3.55442117388598e-06
93.8,2,2.36961411592399e-06
93.89,1,1.18480705796199e-06
93.9,8,9.47845646369595e-06
93.97,1,1.18480705796199e-06
94,7,8.29364940573395e-06
94.1,5,5.92403528980997e-06
94.2,8,9.47845646369595e-06
94.3,9,1.06632635216579e-05
94.4,9,1.06632635216579e-05
94.5,8,9.47845646369595e-06
94.6,8,9.47845646369595e-06
94.67,1,1.18480705796199e-06
94.7,8,9.47845646369595e-06
94.73,1,1.18480705796199e-06
94.77,1,1.18480705796199e-06
94.8,8,9.47845646369595e-06
94.83,1,1.18480705796199e-06
94.9,1,1.18480705796199e-06
95,10,1.18480705796199e-05
95.1,9,1.06632635216579e-05
95.2,3,3.55442117388598e-06
95.23,1,1.18480705796199e-06
95.3,12,1.42176846955439e-05
95.4,11,1.30328776375819e-05
95.5,13,1.54024917535059e-05
95.6,4,4.73922823184797e-06
95.7,5,5.92403528980997e-06
95.79,1,1.18480705796199e-06
95.8,18,2.13265270433159e-05
95.9,8,9.47845646369595e-06
96,5,5.92403528980997e-06
96.1,2,2.36961411592399e-06
96.2,7,8.29364940573395e-06
96.21,1,1.18480705796199e-06
96.3,7,8.29364940573395e-06
96.4,8,9.47845646369595e-06
96.5,8,9.47845646369595e-06
96.53,1,1.18480705796199e-06
96.6,4,4.73922823184797e-06
96.7,5,5.92403528980997e-06
96.8,4,4.73922823184797e-06
96.9,2,2.36961411592399e-06
97,12,1.42176846955439e-05
97.1,3,3.55442117388598e-06
97.16,1,1.18480705796199e-06
97.2,7,8.29364940573395e-06
97.3,7,8.29364940573395e-06
97.4,6,7.10884234777196e-06
97.5,8,9.47845646369595e-06
97.58,1,1.18480705796199e-06
97.6,1,1.18480705796199e-06
97.66,1,1.18480705796199e-06
97.7,8,9.47845646369595e-06
97.77,1,1.18480705796199e-06
97.8,6,7.10884234777196e-06
97.9,7,8.29364940573395e-06
97.94,1,1.18480705796199e-06
98,2,2.36961411592399e-06
98.1,9,1.06632635216579e-05
98.12,1,1.18480705796199e-06
98.2,8,9.47845646369595e-06
98.3,1,1.18480705796199e-06
98.35,1,1.18480705796199e-06
98.36,1,1.18480705796199e-06
98.4,5,5.92403528980997e-06
98.5,5,5.92403528980997e-06
98.58,1,1.18480705796199e-06
98.6,10,1.18480705796199e-05
98.7,11,1.30328776375819e-05
98.8,2,2.36961411592399e-06
98.84,1,1.18480705796199e-06
98.9,7,8.29364940573395e-06
98.92,1,1.18480705796199e-06
99,4,4.73922823184797e-06
99.1,8,9.47845646369595e-06
99.15,1,1.18480705796199e-06
99.2,10,1.18480705796199e-05
99.3,4,4.73922823184797e-06
99.4,4,4.73922823184797e-06
99.5,2,2.36961411592399e-06
99.6,3,3.55442117388598e-06
99.7,10,1.18480705796199e-05
99.8,3,3.55442117388598e-06
99.9,5,5.92403528980997e-06
100,7,8.29364940573395e-06
100.1,5,5.92403528980997e-06
100.2,4,4.73922823184797e-06
100.3,7,8.29364940573395e-06
100.4,6,7.10884234777196e-06
100.5,2,2.36961411592399e-06
100.6,5,5.92403528980997e-06
100.64,1,1.18480705796199e-06
100.68,1,1.18480705796199e-06
100.7,6,7.10884234777196e-06
100.8,8,9.47845646369595e-06
100.83,1,1.18480705796199e-06
100.9,5,5.92403528980997e-06
101,10,1.18480705796199e-05
101.1,10,1.18480705796199e-05
101.12,1,1.18480705796199e-06
101.2,9,1.06632635216579e-05
101.3,5,5.92403528980997e-06
101.4,6,7.10884234777196e-06
101.5,12,1.42176846955439e-05
101.57,1,1.18480705796199e-06
101.6,6,7.10884234777196e-06
101.61,1,1.18480705796199e-06
101.65,1,1.18480705796199e-06
101.7,8,9.47845646369595e-06
101.8,7,8.29364940573395e-06
101.82,1,1.18480705796199e-06
101.9,6,7.10884234777196e-06
102,6,7.10884234777196e-06
102.08,1,1.18480705796199e-06
102.1,3,3.55442117388598e-06
102.2,3,3.55442117388598e-06
102.22,1,1.18480705796199e-06
102.24,1,1.18480705796199e-06
102.3,5,5.92403528980997e-06
102.4,7,8.29364940573395e-06
102.43,1,1.18480705796199e-06
102.5,3,3.55442117388598e-06
102.6,2,2.36961411592399e-06
102.65,1,1.18480705796199e-06
102.7,10,1.18480705796199e-05
102.8,2,2.36961411592399e-06
102.82,1,1.18480705796199e-06
103,7,8.29364940573395e-06
103.03,1,1.18480705796199e-06
103.04,1,1.18480705796199e-06
103.05,1,1.18480705796199e-06
103.1,4,4.73922823184797e-06
103.2,7,8.29364940573395e-06
103.3,6,7.10884234777196e-06
103.39,1,1.18480705796199e-06
103.4,9,1.06632635216579e-05
103.41,1,1.18480705796199e-06
103.44,1,1.18480705796199e-06
103.5,5,5.92403528980997e-06
103.55,1,1.18480705796199e-06
103.6,6,7.10884234777196e-06
103.7,4,4.73922823184797e-06
103.8,4,4.73922823184797e-06
103.82,1,1.18480705796199e-06
103.9,1,1.18480705796199e-06
104,5,5.92403528980997e-06
104.1,3,3.55442117388598e-06
104.19,1,1.18480705796199e-06
104.2,12,1.42176846955439e-05
104.3,6,7.10884234777196e-06
104.4,8,9.47845646369595e-06
104.5,11,1.30328776375819e-05
104.52,1,1.18480705796199e-06
104.57,1,1.18480705796199e-06
104.6,8,9.47845646369595e-06
104.66,1,1.18480705796199e-06
104.67,1,1.18480705796199e-06
104.68,1,1.18480705796199e-06
104.7,3,3.55442117388598e-06
104.73,1,1.18480705796199e-06
104.79,1,1.18480705796199e-06
104.8,5,5.92403528980997e-06
104.87,1,1.18480705796199e-06
104.9,3,3.55442117388598e-06
104.94,1,1.18480705796199e-06
105,1,1.18480705796199e-06
105.1,5,5.92403528980997e-06
105.17,1,1.18480705796199e-06
105.2,1,1.18480705796199e-06
105.3,4,4.73922823184797e-06
105.37,1,1.18480705796199e-06
105.38,1,1.18480705796199e-06
105.4,3,3.55442117388598e-06
105.5,6,7.10884234777196e-06
105.54,1,1.18480705796199e-06
105.6,4,4.73922823184797e-06
105.7,1,1.18480705796199e-06
105.71,1,1.18480705796199e-06
105.8,7,8.29364940573395e-06
105.9,8,9.47845646369595e-06
105.91,1,1.18480705796199e-06
106,6,7.10884234777196e-06
106.03,1,1.18480705796199e-06
106.1,2,2.36961411592399e-06
106.2,8,9.47845646369595e-06
106.3,8,9.47845646369595e-06
106.34,1,1.18480705796199e-06
106.38,1,1.18480705796199e-06
106.4,8,9.47845646369595e-06
106.45,1,1.18480705796199e-06
106.5,7,8.29364940573395e-06
106.56,1,1.18480705796199e-06
106.6,1,1.18480705796199e-06
106.68,1,1.18480705796199e-06
106.7,7,8.29364940573395e-06
106.74,1,1.18480705796199e-06
106.77,1,1.18480705796199e-06
106.8,7,8.29364940573395e-06
106.9,5,5.92403528980997e-06
106.98,1,1.18480705796199e-06
107,1,1.18480705796199e-06
107.03,1,1.18480705796199e-06
107.05,1,1.18480705796199e-06
107.06,1,1.18480705796199e-06
107.1,3,3.55442117388598e-06
107.12,1,1.18480705796199e-06
107.2,9,1.06632635216579e-05
107.3,7,8.29364940573395e-06
107.31,1,1.18480705796199e-06
107.34,1,1.18480705796199e-06
107.35,3,3.55442117388598e-06
107.36,1,1.18480705796199e-06
107.38,1,1.18480705796199e-06
107.4,12,1.42176846955439e-05
107.42,1,1.18480705796199e-06
107.47,1,1.18480705796199e-06
107.5,4,4.73922823184797e-06
107.51,1,1.18480705796199e-06
107.54,1,1.18480705796199e-06
107.57,1,1.18480705796199e-06
107.59,1,1.18480705796199e-06
107.6,5,5.92403528980997e-06
107.69,1,1.18480705796199e-06
107.7,3,3.55442117388598e-06
107.73,1,1.18480705796199e-06
107.77,1,1.18480705796199e-06
107.78,1,1.18480705796199e-06
107.8,2,2.36961411592399e-06
107.9,4,4.73922823184797e-06
108,8,9.47845646369595e-06
108.1,2,2.36961411592399e-06
108.14,1,1.18480705796199e-06
108.15,1,1.18480705796199e-06
108.17,1,1.18480705796199e-06
108.2,5,5.92403528980997e-06
108.29,1,1.18480705796199e-06
108.3,5,5.92403528980997e-06
108.4,3,3.55442117388598e-06
108.46,2,2.36961411592399e-06
108.5,2,2.36961411592399e-06
108.6,6,7.10884234777196e-06
108.68,1,1.18480705796199e-06
108.7,6,7.10884234777196e-06
108.73,1,1.18480705796199e-06
108.8,4,4.73922823184797e-06
108.85,1,1.18480705796199e-06
108.9,4,4.73922823184797e-06
108.95,1,1.18480705796199e-06
109,5,5.92403528980997e-06
109.1,5,5.92403528980997e-06
109.2,3,3.55442117388598e-06
109.22,1,1.18480705796199e-06
109.3,8,9.47845646369595e-06
109.32,1,1.18480705796199e-06
109.4,4,4.73922823184797e-06
109.46,1,1.18480705796199e-06
109.47,1,1.18480705796199e-06
109.49,1,1.18480705796199e-06
109.5,1,1.18480705796199e-06
109.6,4,4.73922823184797e-06
109.61,1,1.18480705796199e-06
109.65,1,1.18480705796199e-06
109.66,1,1.18480705796199e-06
109.67,1,1.18480705796199e-06
109.7,2,2.36961411592399e-06
109.8,6,7.10884234777196e-06
109.9,9,1.06632635216579e-05
110,4,4.73922823184797e-06
110.03,1,1.18480705796199e-06
110.06,1,1.18480705796199e-06
110.1,9,1.06632635216579e-05
110.17,1,1.18480705796199e-06
110.2,7,8.29364940573395e-06
110.3,1,1.18480705796199e-06
110.33,1,1.18480705796199e-06
110.4,7,8.29364940573395e-06
110.43,1,1.18480705796199e-06
110.46,2,2.36961411592399e-06
110.5,7,8.29364940573395e-06
110.55,1,1.18480705796199e-06
110.6,8,9.47845646369595e-06
110.7,5,5.92403528980997e-06
110.79,1,1.18480705796199e-06
110.8,14,1.65872988114679e-05
110.9,7,8.29364940573395e-06
111,4,4.73922823184797e-06
111.1,2,2.36961411592399e-06
111.2,7,8.29364940573395e-06
111.26,1,1.18480705796199e-06
111.27,2,2.36961411592399e-06
111.3,8,9.47845646369595e-06
111.33,1,1.18480705796199e-06
111.4,3,3.55442117388598e-06
111.48,1,1.18480705796199e-06
111.5,3,3.55442117388598e-06
111.6,3,3.55442117388598e-06
111.69,1,1.18480705796199e-06
111.7,1,1.18480705796199e-06
111.79,1,1.18480705796199e-06
111.8,7,8.29364940573395e-06
111.83,1,1.18480705796199e-06
111.84,1,1.18480705796199e-06
111.89,1,1.18480705796199e-06
111.9,4,4.73922823184797e-06
111.93,1,1.18480705796199e-06
112,7,8.29364940573395e-06
112.03,1,1.18480705796199e-06
112.06,1,1.18480705796199e-06
112.1,5,5.92403528980997e-06
112.14,1,1.18480705796199e-06
112.16,1,1.18480705796199e-06
112.17,1,1.18480705796199e-06
112.2,3,3.55442117388598e-06
112.21,1,1.18480705796199e-06
112.22,1,1.18480705796199e-06
112.23,1,1.18480705796199e-06
112.3,9,1.06632635216579e-05
112.33,1,1.18480705796199e-06
112.35,1,1.18480705796199e-06
112.39,1,1.18480705796199e-06
112.4,2,2.36961411592399e-06
112.49,1,1.18480705796199e-06
112.5,7,8.29364940573395e-06
112.6,5,5.92403528980997e-06
112.7,3,3.55442117388598e-06
112.77,1,1.18480705796199e-06
112.8,5,5.92403528980997e-06
112.84,2,2.36961411592399e-06
112.9,2,2.36961411592399e-06
112.99,1,1.18480705796199e-06
113,3,3.55442117388598e-06
113.02,1,1.18480705796199e-06
113.08,1,1.18480705796199e-06
113.1,5,5.92403528980997e-06
113.2,4,4.73922823184797e-06
113.22,1,1.18480705796199e-06
113.27,1,1.18480705796199e-06
113.3,4,4.73922823184797e-06
113.33,1,1.18480705796199e-06
113.4,7,8.29364940573395e-06
113.5,3,3.55442117388598e-06
113.6,4,4.73922823184797e-06
113.62,1,1.18480705796199e-06
113.7,6,7.10884234777196e-06
113.77,1,1.18480705796199e-06
113.8,4,4.73922823184797e-06
113.85,1,1.18480705796199e-06
113.88,1,1.18480705796199e-06
113.9,4,4.73922823184797e-06
114,4,4.73922823184797e-06
114.1,7,8.29364940573395e-06
114.13,1,1.18480705796199e-06
114.2,7,8.29364940573395e-06
114.24,1,1.18480705796199e-06
114.25,1,1.18480705796199e-06
114.28,1,1.18480705796199e-06
114.3,9,1.06632635216579e-05
114.31,1,1.18480705796199e-06
114.33,1,1.18480705796199e-06
114.34,1,1.18480705796199e-06
114.4,2,2.36961411592399e-06
114.48,1,1.18480705796199e-06
114.5,7,8.29364940573395e-06
114.51,1,1.18480705796199e-06
114.6,5,5.92403528980997e-06
114.7,7,8.29364940573395e-06
114.8,7,8.29364940573395e-06
114.9,8,9.47845646369595e-06
114.93,1,1.18480705796199e-06
114.96,2,2.36961411592399e-06
115,3,3.55442117388598e-06
115.02,1,1.18480705796199e-06
115.1,1,1.18480705796199e-06
115.11,1,1.18480705796199e-06
115.2,3,3.55442117388598e-06
115.3,4,4.73922823184797e-06
115.4,4,4.73922823184797e-06
115.42,1,1.18480705796199e-06
115.5,5,5.92403528980997e-06
115.57,1,1.18480705796199e-06
115.6,4,4.73922823184797e-06
115.61,1,1.18480705796199e-06
115.66,1,1.18480705796199e-06
115.7,6,7.10884234777196e-06
115.75,1,1.18480705796199e-06
115.8,2,2.36961411592399e-06
115.9,7,8.29364940573395e-06
115.94,1,1.18480705796199e-06
115.98,1,1.18480705796199e-06
116,4,4.73922823184797e-06
116.1,3,3.55442117388598e-06
116.11,1,1.18480705796199e-06
116.19,1,1.18480705796199e-06
116.2,4,4.73922823184797e-06
116.22,1,1.18480705796199e-06
116.26,1,1.18480705796199e-06
116.27,1,1.18480705796199e-06
116.29,1,1.18480705796199e-06
116.3,5,5.92403528980997e-06
116.4,4,4.73922823184797e-06
116.41,1,1.18480705796199e-06
116.46,1,1.18480705796199e-06
116.5,8,9.47845646369595e-06
116.6,10,1.18480705796199e-05
116.69,1,1.18480705796199e-06
116.7,6,7.10884234777196e-06
116.72,1,1.18480705796199e-06
116.8,8,9.47845646369595e-06
116.85,1,1.18480705796199e-06
116.87,1,1.18480705796199e-06
116.9,11,1.30328776375819e-05
116.95,1,1.18480705796199e-06
117,4,4.73922823184797e-06
117.1,10,1.18480705796199e-05
117.11,1,1.18480705796199e-06
117.2,2,2.36961411592399e-06
117.23,1,1.18480705796199e-06
117.28,1,1.18480705796199e-06
117.3,5,5.92403528980997e-06
117.4,5,5.92403528980997e-06
117.42,1,1.18480705796199e-06
117.46,1,1.18480705796199e-06
117.5,10,1.18480705796199e-05
117.53,2,2.36961411592399e-06
117.6,1,1.18480705796199e-06
117.7,5,5.92403528980997e-06
117.8,5,5.92403528980997e-06
117.81,1,1.18480705796199e-06
117.86,1,1.18480705796199e-06
117.89,1,1.18480705796199e-06
117.9,6,7.10884234777196e-06
117.94,1,1.18480705796199e-06
118,6,7.10884234777196e-06
118.01,1,1.18480705796199e-06
118.02,2,2.36961411592399e-06
118.04,1,1.18480705796199e-06
118.05,1,1.18480705796199e-06
118.1,9,1.06632635216579e-05
118.11,1,1.18480705796199e-06
118.12,1,1.18480705796199e-06
118.15,1,1.18480705796199e-06
118.18,1,1.18480705796199e-06
118.2,7,8.29364940573395e-06
118.25,1,1.18480705796199e-06
118.29,1,1.18480705796199e-06
118.3,3,3.55442117388598e-06
118.34,1,1.18480705796199e-06
118.37,1,1.18480705796199e-06
118.4,1,1.18480705796199e-06
118.49,1,1.18480705796199e-06
118.5,9,1.06632635216579e-05
118.56,1,1.18480705796199e-06
118.6,3,3.55442117388598e-06
118.62,1,1.18480705796199e-06
118.68,1,1.18480705796199e-06
118.7,9,1.06632635216579e-05
118.74,1,1.18480705796199e-06
118.75,1,1.18480705796199e-06
118.8,3,3.55442117388598e-06
118.9,3,3.55442117388598e-06
118.93,1,1.18480705796199e-06
118.97,1,1.18480705796199e-06
119,6,7.10884234777196e-06
119.08,1,1.18480705796199e-06
119.1,2,2.36961411592399e-06
119.13,1,1.18480705796199e-06
119.18,1,1.18480705796199e-06
119.2,4,4.73922823184797e-06
119.21,1,1.18480705796199e-06
119.25,1,1.18480705796199e-06
119.3,2,2.36961411592399e-06
119.32,1,1.18480705796199e-06
119.4,4,4.73922823184797e-06
119.43,1,1.18480705796199e-06
119.45,1,1.18480705796199e-06
119.47,1,1.18480705796199e-06
119.49,1,1.18480705796199e-06
119.5,4,4.73922823184797e-06
119.51,1,1.18480705796199e-06
119.59,2,2.36961411592399e-06
119.6,7,8.29364940573395e-06
119.61,1,1.18480705796199e-06
119.67,1,1.18480705796199e-06
119.7,6,7.10884234777196e-06
119.73,1,1.18480705796199e-06
119.8,3,3.55442117388598e-06
119.89,1,1.18480705796199e-06
119.9,6,7.10884234777196e-06
120,7,8.29364940573395e-06
120.06,1,1.18480705796199e-06
120.08,1,1.18480705796199e-06
120.1,3,3.55442117388598e-06
120.15,1,1.18480705796199e-06
120.2,4,4.73922823184797e-06
120.23,1,1.18480705796199e-06
120.25,1,1.18480705796199e-06
120.26,1,1.18480705796199e-06
120.3,4,4.73922823184797e-06
120.33,1,1.18480705796199e-06
120.38,1,1.18480705796199e-06
120.4,8,9.47845646369595e-06
120.42,1,1.18480705796199e-06
120.5,6,7.10884234777196e-06
120.57,1,1.18480705796199e-06
120.58,2,2.36961411592399e-06
120.59,1,1.18480705796199e-06
120.6,5,5.92403528980997e-06
120.62,1,1.18480705796199e-06
120.68,1,1.18480705796199e-06
120.7,6,7.10884234777196e-06
120.8,6,7.10884234777196e-06
120.83,2,2.36961411592399e-06
120.9,5,5.92403528980997e-06
120.92,1,1.18480705796199e-06
120.94,1,1.18480705796199e-06
120.95,1,1.18480705796199e-06
121,5,5.92403528980997e-06
121.02,1,1.18480705796199e-06
121.08,1,1.18480705796199e-06
121.1,1,1.18480705796199e-06
121.16,1,1.18480705796199e-06
121.17,1,1.18480705796199e-06
121.2,8,9.47845646369595e-06
121.22,1,1.18480705796199e-06
121.3,6,7.10884234777196e-06
121.38,1,1.18480705796199e-06
121.4,6,7.10884234777196e-06
121.49,1,1.18480705796199e-06
121.5,2,2.36961411592399e-06
121.6,9,1.06632635216579e-05
121.62,1,1.18480705796199e-06
121.69,1,1.18480705796199e-06
121.7,8,9.47845646369595e-06
121.73,1,1.18480705796199e-06
121.76,1,1.18480705796199e-06
121.8,11,1.30328776375819e-05
121.9,5,5.92403528980997e-06
121.91,1,1.18480705796199e-06
121.98,1,1.18480705796199e-06
121.99,2,2.36961411592399e-06
122,4,4.73922823184797e-06
122.03,2,2.36961411592399e-06
122.08,1,1.18480705796199e-06
122.1,5,5.92403528980997e-06
122.11,1,1.18480705796199e-06
122.17,1,1.18480705796199e-06
122.18,1,1.18480705796199e-06
122.2,7,8.29364940573395e-06
122.3,1,1.18480705796199e-06
122.33,1,1.18480705796199e-06
122.34,1,1.18480705796199e-06
122.4,10,1.18480705796199e-05
122.5,4,4.73922823184797e-06
122.51,1,1.18480705796199e-06
122.53,1,1.18480705796199e-06
122.54,1,1.18480705796199e-06
122.6,11,1.30328776375819e-05
122.66,1,1.18480705796199e-06
122.7,6,7.10884234777196e-06
122.79,1,1.18480705796199e-06
122.8,3,3.55442117388598e-06
122.84,1,1.18480705796199e-06
122.88,1,1.18480705796199e-06
122.9,4,4.73922823184797e-06
122.92,1,1.18480705796199e-06
123,2,2.36961411592399e-06
123.01,1,1.18480705796199e-06
123.02,1,1.18480705796199e-06
123.08,1,1.18480705796199e-06
123.1,5,5.92403528980997e-06
123.12,1,1.18480705796199e-06
123.13,1,1.18480705796199e-06
123.18,1,1.18480705796199e-06
123.2,7,8.29364940573395e-06
123.21,1,1.18480705796199e-06
123.26,1,1.18480705796199e-06
123.3,5,5.92403528980997e-06
123.38,1,1.18480705796199e-06
123.4,5,5.92403528980997e-06
123.41,3,3.55442117388598e-06
123.5,8,9.47845646369595e-06
123.52,1,1.18480705796199e-06
123.54,1,1.18480705796199e-06
123.56,1,1.18480705796199e-06
123.58,2,2.36961411592399e-06
