zipcode,n,percent
00961,61997,0.0734544831724697
91762,38346,0.0454326114446106
64154,21750,0.0257695535106734
89801,14078,0.0166797137619889
06010,19056,0.0225776832965237
19901,16927,0.0200552290701227
74437,13635,0.0161548442353118
72209,28464,0.0337243480978302
68135,10445,0.012375309720413
76227,15336,0.0181702010409051
74361,12280,0.0145494306717733
73072,1583,0.00187554957275384
36340,9904,0.0117343291020556
76661,10777,0.0127686656636564
71852,11444,0.0135589319713171
47201,33314,0.0394706623289458
63304,19726,0.0233715040253583
19934,15240,0.0180564595633408
76067,16067,0.0190362950002753
34997,40653,0.0481659613273289
79065,13126,0.0155517774428091
78418,28356,0.0335963889355703
27317,22789,0.0270005680438959
47112,21029,0.0249153076218828
21801,44838,0.0531243788648999
79045,18103,0.021448562170286
78229,26803,0.0317563835745553
68803,20893,0.0247541738619999
89121,19057,0.0225788681035817
15010,16462,0.0195042937881703
44857,10965,0.0129914093905533
54166,13273,0.0157259440803295
63005,21662,0.0256652904895727
33484,17672,0.0209379103283043
64804,33711,0.0399410307309568
28208,25092,0.0297291786983823
34476,16905,0.0200291633148475
72802,32179,0.038125906318159
24637,20575,0.024377405217568
38237,17005,0.0201476440206437
79772,12609,0.0149392321938428
23707,19823,0.0234864303099806
45011,13640,0.0161607682706016
46240,19278,0.0228407104633913
37334,19827,0.0234911695382124
75126,21206,0.025125018471142
54449,12846,0.0152200314665798
80504,30174,0.0357503681669452
24426,16749,0.0198443334138054
72396,21010,0.0248927962877815
83440,12190,0.0144427980365567
34210,21679,0.0256854322095581
68352,8295,0.00982797454579473
97321,470,0.000556859317242137
97128,18967,0.0224722354683651
92106,376,0.00044548745379371
75007,23967,0.0283962707581751
97333,593,0.000702590585371462
97401,497,0.000588849107807111
92395,1190,0.00140992039897477
94566,17861,0.0211618388622592
72301,24495,0.029021848884779
32746,17856,0.0211559148269694
38462,10170,0.0120494877794735
35630,26914,0.0318878971579891
36360,18280,0.0216582730195452
15931,9114,0.0107983315262656
06351,12383,0.0146714657987434
62298,10965,0.0129914093905533
70535,15452,0.0183076386596287
38063,9664,0.0114499754081447
72472,16435,0.0194723039976054
36618,12998,0.01540012213939
12953,8214,0.00973200517409981
03103,14491,0.0171690390769272
92307,24535,0.0290692411670975
04011,12014,0.0142342719943554
08520,12239,0.0145008535823968
39074,15017,0.0177922475894153
28152,25271,0.0299412591617575
93010,8796,0.0104215628818337
08302,12666,0.0150067661961466
62040,16964,0.0200990669312673
12065,20387,0.0241546614906712
70520,15906,0.0188455410639435
28403,29957,0.0354932650353674
70380,32590,0.0386128620189814
53027,10026,0.0118788755631269
13502,11095,0.0131454343080883
75041,54794,0.0649203179339695
44057,9801,0.0116122939750855
03461,7470,0.00885050872297609
34685,11176,0.0132414036797832
37087,21448,0.0254117417791688
61254,4958,0.00587427339337556
61354,13388,0.0158621968919952
83202,19917,0.023597802173429
34112,27177,0.0321995014142331
19973,20875,0.0247328473349566
72211,3734,0.00442406955443008
95746,9848,0.0116679799068097
27332,14502,0.0171820719545648
17751,9340,0.011066097921365
75662,16321,0.0193372359929977
78664,29061,0.0344316779114335
48314,8946,0.010599283940528
32626,25719,0.0304720527237245
95380,35695,0.0422916879339534
90723,25368,0.0300561854463799
84401,17806,0.0210966744740713
34684,16845,0.0199580748913698
40291,21990,0.0260539072045842
45251,8689,0.0102947885266318
45245,16134,0.0191156770731588
74728,6521,0.00772612682497016
30906,20954,0.0248264470925356
33174,28969,0.034322675662101
04457-0000,6034,0.00714912578774267
04457,916,0.00108528326509319
45875,7404,0.0087723114571506
32561,14233,0.0168633588559731
85085,20275,0.0240219631001794
76230,10516,0.0124594310215283
76135,16751,0.0198467030279214
67701,10262,0.012158490028806
05602,6717,0.00795834900833071
70785,25039,0.0296663839243104
50022,9604,0.011378886984667
60653,7568,0.00896661981465637
15417,5577,0.00660766896225404
49770,7532,0.00892396676056973
54401,13053,0.0154652865275779
76522,17366,0.020575359368568
72936,15712,0.0186156884946988
40241,16658,0.0197365159715309
67460,14949,0.0177116807094738
26508,10369,0.0122852643840079
30028,16284,0.0192933981318531
75835,13496,0.0159901560542551
30720,53273,0.0631182263988093
20876,23236,0.0275301767988049
80012,23815,0.0282161800853649
98312,869,0.00102959733336897
92129,1845,0.00218596902193988
90247,133,0.000157579338708945
80013,2289,0.002712023355675
92665,162,0.000191938743389843
83864,530,0.000627947740719857
98026,520,0.000616099670140237
98012,478,0.000566337773705833
80922,896,0.00106158712393395
57107,9710,0.011504476532811
64772,17628,0.020885778817754
23061,14213,0.0168396627148138
28372,12894,0.0152769022053619
13413,15740,0.0186488630923218
56301,15337,0.0181713858479631
32725,18965,0.0224698658542492
43512,11535,0.0136667494135916
65560,12974,0.0153716867699989
75150,23354,0.0276699840316444
81303,13068,0.0154830586334473
99301,17388,0.0206014251238431
33606,14395,0.0170552975993629
35757,23796,0.0281936687512636
93291,17451,0.0206760679684948
92841,30350,0.0359588942091465
33884,27725,0.0328487756819963
61008,11941,0.0141477810791242
79109,7746,0.0091775154709736
29571,12424,0.0147200428881198
45385,15598,0.0184806204900912
89178,3488,0.00413260701817143
70526,14305,0.0169486649641463
95212,34700,0.0411128049112812
92354,23184,0.0274685668317909
63385,15071,0.0178562271705452
49444,11645,0.0137970781899674
28777,16689,0.0197732449903277
19348,12698,0.0150446800220014
98516,17891,0.021197383073998
56073,9827,0.0116430989585925
49090,13410,0.0158882626472703
30643,22361,0.0264934706230881
84015,20878,0.0247364017561305
32205,21441,0.0254034481297631
92543,20269,0.0240148542578317
74701,15910,0.0188502802921753
92583,25950,0.0307457431541137
24202,23881,0.0282943773511904
87114,21958,0.0260159933787295
27565,18347,0.0217376550924287
94539,28752,0.0340655725305232
41056,21827,0.0258607836541364
74960,11352,0.0134499297219846
62946,15656,0.018549339299453
98405,21698,0.0257079435436593
61265,19924,0.0236060958228348
53589,6400,0.00758276517095676
33971,33367,0.0395334571030178
85388,26672,0.0316011738499623
30096,47767,0.0565946787376705
07416,2060,0.00244070253940171
97007,1913,0.00226653590188129
DC,1610,0.00190753936331881
43952,12057,0.0142852186978478
67124,12040,0.0142650769778624
24739,18457,0.0218679838688045
17837,14066,0.0166654960772934
17319,8805,0.0104322261453554
66046,19053,0.0225741288753499
17601,12242,0.0145044080035707
78599,37767,0.0447466081580506
33165,8200,0.00971541787528835
17201,16409,0.0194414990140984
29910,20513,0.0243039471799744
28390,13921,0.0164936990538889
27127,26588,0.0315016500570935
32459,15706,0.0186085796523511
77356,19247,0.0228039814445945
61938,15064,0.0178479335211395
40741,25387,0.0300786967804811
46563,17279,0.0204722811545253
80234,21854,0.0258927734447014
46360,16735,0.019827746114994
98223,14282,0.0169214144018132
88210,15877,0.0188111816592626
50266,20468,0.0242506308623661
35016,11303,0.0133918741761444
91744,23812,0.028212625664191
29203,21398,0.0253525014262707
70810,19505,0.0231096616655487
63025,11873,0.0140672141991828
32505,3764,0.00445961376616894
22405,10087,0.0119511487936626
47250,16355,0.0193775194329684
10901,20112,0.0238288395497316
28021,21161,0.0250717021535337
30316,23339,0.027652211925775
24263,10763,0.0127520783648449
30360,16853,0.0199675533478335
89027,31289,0.0370714280365728
45356,8113,0.00961233966124565
28083,23690,0.0280680792031196
53189,13805,0.0163562614351653
98277,9780,0.0115874130268683
85250,593,0.000702590585371462
32713,17610,0.0208644522907107
35661,16779,0.0198798776255443
95307,20277,0.0240243327142953
30076,24584,0.0291272967129377
78610,21440,0.0254022633227051
29650,2021,0.00239449506414119
32097,14619,0.0173206943803464
06475,9238,0.0109452476014529
34786,16237,0.0192377122001289
31554,20977,0.0248536976548687
44118,6638,0.00786474925075171
78244,20274,0.0240207782931215
36037,13257,0.0157069871674021
65270,13268,0.0157200200450397
27704,21351,0.0252968154945465
25271,12872,0.0152508364500868
66002,12246,0.0145091472318026
99163,9467,0.0112165684177262
79556,12786,0.015148943043102
62704,9723,0.0115198790245645
62363,3823,0.0045295173825887
36545,10278,0.0121774469417334
49250,8046,0.0095329575883622
48150,11336,0.0134309728090572
37421,39510,0.0468117268600784
92064,34965,0.0414267787816411
72022,29057,0.0344269386832016
85335,20953,0.0248252622854777
80011,25667,0.0304104427567105
46953,18523,0.02194618113463
67156,13169,0.0156027241463015
30165,24145,0.0286071664144923
55076,12287,0.014557724321179
78228,33883,0.0401448175449262
78028,20382,0.0241487374553814
32327,13631,0.0161501050070799
95482,14410,0.0170730697052323
46818,19159,0.0226997184234938
08091,17719,0.0209935962600286
73141,17306,0.0205042709450903
25015,10845,0.0128492325435978
33711,18004,0.0213312662715477
71111,33343,0.0395050217336268
56701,7298,0.00864672190900663
52732,17160,0.0203312891146278
52241,11625,0.0137733820488082
35611,19454,0.0230492365055926
66749,15178,0.0179830015257471
84095,39084,0.0463069990533866
71483,11976,0.0141892493261528
72921,14917,0.0176737668836191
33931,22323,0.0264484479548856
55063,11139,0.0131975658186386
34224,23582,0.0279401200408597
37934,21888,0.0259330568846721
23139,13193,0.0156311595156926
59301,9505,0.0112615910859287
94585,13788,0.01633611971518
85706,18212,0.0215777061396038
48912,6651,0.00788015174250522
47374,16312,0.019326572729476
18337,20086,0.0237980345662246
46222,10001,0.0118492553866779
46220,16885,0.0200054671736883
64856,19257,0.0228158295151741
97045,991,0.00117414379444034
21001,11738,0.0139072652463579
57006,11365,0.0134653322137381
61021,15346,0.0181820491114848
36460,8208,0.00972489633175204
23230,9628,0.0114073223540581
45631,10120,0.0119902474265754
36109,15297,0.0181239935656446
36571,16804,0.0199094978019933
27105,35676,0.0422691765998521
78410,24066,0.0285135666569133
53022,14790,0.0175232963872579
60014,15656,0.018549339299453
28210,3354,0.00397384287240453
16504,8849,0.0104843576559057
50111,11020,0.0130565737787412
98926,441,0.000522499912561239
20720,861,0.00102011887690528
61068,9863,0.0116857520126791
47906,14922,0.0176796909189089
78251,24090,0.0285420020263044
37083,14217,0.0168444019430457
34683,2659,0.00315040196712094
34769,23536,0.0278856189161935
44805,17322,0.0205232278580177
06067,15181,0.017986555946921
61944,13850,0.0164095777527736
32164,22783,0.0269934592015481
90712,35313,0.0418390916378119
28379,31180,0.036942284067255
47905,16261,0.01926614756952
29150,51351,0.0608410272334063
23234,16770,0.0198692143620226
08822,15022,0.0177981716247051
14750,14888,0.0176394074789382
21009,9783,0.0115909674480422
28110,28062,0.0332480556605295
65340,11637,0.0137875997335037
38478,15639,0.0185291975794676
08070,9798,0.0116087395539116
77571,27496,0.032577454865723
71303,14056,0.0166536480067138
34772,16269,0.0192756260259837
85395,9378,0.0111111205895676
28117,22004,0.0260704945033957
04210,10619,0.0125814661484984
29301,19080,0.0226061186659148
30501,12678,0.0150209838808422
49417,10302,0.0122058823111245
30016,25131,0.0297753861736429
30513,7751,0.00918343950626341
29102,24077,0.0285265995345509
35160,17381,0.0205931314744374
74023,11490,0.0136134330959833
33541,26699,0.0316331636405273
37355,19468,0.0230658238044041
78640,16679,0.0197613969197481
75022,8277,0.00980664801875142
62881,14881,0.0176311138295324
36870,17188,0.0203644637122507
45750,10579,0.0125340738661799
39759,25152,0.0298002671218601
65605,14008,0.0165967772679316
33903,30334,0.0359399372962191
66720,16446,0.0194853368752429
44281,15675,0.0185718506335542
78538,70,8.29364940573395e-05
71909,15852,0.0187815614828135
45431,13486,0.0159783079836754
77868,8620,0.0102130368396324
86305,16721,0.0198111588161825
82801,12706,0.0150541584784651
07836,19586,0.0232056310372436
06854,19832,0.0234970935735023
30046,27471,0.0325478346892739
28638,10179,0.0120601510429951
00736,26793,0.0317445355039757
32534,38339,0.0454243177952049
29485,29308,0.0347243252547501
40351,18093,0.0214367140997063
98930,605,0.000716808270067006
97232,594,0.000703775392429424
97068,5113,0.00605791848735967
81052,13206,0.0156465620074461
86323,1216,0.00144072538248178
30531,17004,0.0201464592135857
42320,17311,0.0205101949803801
81101,20453,0.0242328587564967
95662,13302,0.0157603034850104
93033,19346,0.0229212773433327
85741,22758,0.026963839025099
17078,11121,0.0131762392915953
79336,21815,0.0258465659694409
92201,15423,0.0182732792549478
33147,34355,0.0407040464762843
62206,11816,0.0139996801968789
15717,7626,0.00903533862401816
17044,9771,0.0115767497633466
85206,39164,0.0464017836180235
45150,9695,0.0114867044269415
54311,12312,0.0145873444976281
32256,22986,0.0272339750343144
19148,18595,0.0220314872428033
78220,30190,0.0357693250798726
46131,16885,0.0200054671736883
50644,7996,0.0094737172354641
29418,16762,0.0198597359055589
29680,32059,0.0379837294712036
24901,11647,0.0137994478040833
72904,33386,0.0395559684371191
32703,52167,0.0618078297927033
94063,1214,0.00143835576836586
06776,8424,0.00998081465627183
47586,11882,0.0140778774627044
85035,35439,0.0419883773271151
85712,15880,0.0188147360804365
60033,10288,0.012189295012313
39465,17010,0.0201535680559335
98208,13685,0.0162140845882099
76825,13711,0.0162448895717169
16148,12429,0.0147259669234096
26301,10021,0.0118729515278371
36107,14175,0.0167946400466113
40515,13157,0.015588506461606
89156,22979,0.0272256813849087
05855,1014,0.00120139435677346
55768,7751,0.00918343950626341
15065,15978,0.0189308471721167
60487,30474,0.0361058102843338
77640,21151,0.0250598540829541
78211,26911,0.0318843427368152
97524,10879,0.0128895159835685
47670,14949,0.0177116807094738
50036,8973,0.010631273731093
30101,20246,0.0239876036954985
33323,19791,0.0234485164841258
65065,14798,0.0175327748437216
32119,24936,0.0295443487973403
91722,33576,0.0397810817781319
55379,20530,0.0243240888999597
37874,20932,0.0248003813372604
86040,11679,0.0138373616299381
69337,10716,0.0126963924331207
68131,8372,0.00991920468925781
73120,14265,0.0169012726818278
29406,19236,0.0227909485669569
34748,19537,0.0231475754914035
73110,11336,0.0134309728090572
40353,23819,0.0282209193135967
79110,28138,0.0333381009969346
54615,14837,0.0175789823189821
46947,21399,0.0253536862333287
32405,28296,0.0335253005120926
77954,8942,0.0105945447122961
74601,25066,0.0296983737148753
45459,13941,0.0165173951950482
78666,29973,0.0355122219482948
67301,21359,0.0253062939510102
74017,21569,0.0255551034331822
62249,15044,0.0178242373799802
62231,5849,0.0069299364820197
61101,12399,0.0146904227116708
95350,33820,0.0400701747002746
14120,17626,0.0208834092036381
21220,18709,0.0221665552474109
33990,27653,0.032763469573823
76643,11512,0.0136394988512585
93401,1723,0.00204142256086851
92075,566,0.000670600794806488
93546,572,0.00067770963715426
75670,17286,0.020480574803931
65355,16655,0.019732961550357
15537,11773,0.0139487334933866
42071,23499,0.0278417810550489
75701,11093,0.0131430646939724
17023,7394,0.00876046338657098
08054,14916,0.0176725820765611
06260,11850,0.0140399636368496
46143,40644,0.0481552980638073
31757,25290,0.0299637704958588
02921,18371,0.0217660904618198
95054,21317,0.0252565320545758
46037,22636,0.0268192925640277
61705,10583,0.0125388130944118
54650,14890,0.0176417770930541
79106,15782,0.0186986249887562
50588,13710,0.0162437047646589
56201,12291,0.0145624635494109
06001,12167,0.0144155474742236
80831,13548,0.0160517660212691
94590,10922,0.0129404626870609
36703,18820,0.0222980688308447
47240,15377,0.0182187781302816
32526,16459,0.0195007393669965
63366,31551,0.0373818474857589
93458,2364,0.00280088388502215
93710,14266,0.0169024574888858
76126,23190,0.0274756756741386
21228,6100,0.00722732305356816
49321,12898,0.0152816414335938
31503,20906,0.0247695763537534
43160,13746,0.0162863578187456
93657,18461,0.0218727230970364
84501,11795,0.0139747992486617
45373,11899,0.0140980191826898
46324,18446,0.0218549509911669
29512,9637,0.0114179856175797
63664,10069,0.0119298222666193
75080,3330,0.00394540750301344
90005,148,0.000175351444578375
18235,13611,0.0161264088659207
35570,14025,0.016616918987917
75234,27067,0.0320691726378573
75019,1381,0.00163621854704551
21144,19266,0.0228264927786958
98661,14132,0.0167436933431189
44720,9925,0.0117592100502728
77049,6390,0.00757091710037714
36305,21273,0.0252044005440255
82301,8814,0.010442889408877
74525,12194,0.0144475372647885
47302,15961,0.0189107054521314
35976,30186,0.0357645858516407
93313,31354,0.0371484404953403
39272,14177,0.0167970096607272
36535,21247,0.0251735955605185
97338,9884,0.0117106329608963
40422,18827,0.0223063624802505
30189,29281,0.0346923354641851
25276,5223,0.00618824726373549
70039,20746,0.0245800072244795
84341,16367,0.0193917371176639
34787,20845,0.0246973031232178
16365,9478,0.0112296012953638
65791,10272,0.0121703380993856
41503,12360,0.0146442152364102
35210,15180,0.0179853711398631
36542,23861,0.0282706812100311
64158,18103,0.021448562170286
77023,32248,0.0382076580051584
56265,10038,0.0118930932478225
68025,15932,0.0188763460474505
94928,22046,0.0261202563998301
30809,25173,0.0298251480700773
45069,19491,0.0230930743667372
46714,13141,0.0155695495486786
72740,7373,0.00873558243835378
04005,10966,0.0129925941976112
37167,25874,0.0306556978177086
63334,11248,0.0133267097879565
59501,7170,0.00849506660558749
55311,23883,0.0282967469653063
30301,12052,0.0142792946625579
70460,27900,0.0330561169171396
59715,15178,0.0179830015257471
28078,24207,0.028680624452086
98841,10122,0.0119926170406913
57106,20787,0.024628584313856
76302,13118,0.0155422989863454
89052,1746,0.00206867312320164
92071,32929,0.0390145116116305
38320,13356,0.0158242830661404
74834,13053,0.0154652865275779
06234,9835,0.0116525774150562
85201,21086,0.0249828416241866
82414,9320,0.0110424017802058
29379,23867,0.0282777900523789
19030,18382,0.0217791233394574
53151,10664,0.0126347824661067
89523,17791,0.0210789023682018
44903,12380,0.0146679113775695
08543,6306,0.00747139330750833
29803,31666,0.0375181002974245
97217,7124,0.00844056548092124
15767,7268,0.00861117769726777
72120,33548,0.039747907180509
58401,8759,0.0103777250206891
33803,26465,0.0313559187889642
24141,16385,0.0194130636447073
64138,16593,0.0196595035127634
66012,11035,0.0130743458846106
82604,9831,0.0116478381868244
19036,13416,0.0158953714896181
72223,13215,0.0156572252709677
50320,15164,0.0179664142269357
27610,20253,0.0239958973449043
85653,2095,0.00248217078643038
95988,12248,0.0145115168459185
71742,8630,0.010224884910212
89131,25202,0.0298595074747582
38821,17823,0.0211168161940566
77536,3835,0.00454373506728425
76234,16293,0.0193040613953748
35811,5461,0.00647023134353045
75428,8834,0.0104665855500362
48836,8810,0.0104381501806452
94513,1482,0.00175588405989967
80027,524,0.000620838898372085
98002,656,0.000777233430023068
95125,1152,0.00136489773077222
35968,22391,0.026529014834827
43302,13222,0.0156655189203735
85607,18414,0.0218170371653121
35601,19808,0.0234686582041112
23666,19457,0.0230527909267665
64730,6610,0.00783157465312878
64601,17641,0.0209011813095075
67052,8514,0.0100874472914884
46628,8716,0.0103267783171967
13440,8776,0.0103978667406745
22401,21092,0.0249899504665344
29926,18686,0.0221393046850778
53581,10841,0.012844493315366
81620,11975,0.0141880645190949
87002,19375,0.0229556367480136
91042,2256,0.00267292472276226
71449,15208,0.018018545737486
80918,12141,0.0143847424907166
34266,13227,0.0156714429556633
06360,11916,0.0141181609026751
35094,19736,0.0233833520959379
84404,13568,0.0160754621624283
95677,24122,0.0285799158521592
32244,18535,0.0219603988193255
56283,7128,0.00844530470915309
33771,13237,0.0156832910262429
60538,13632,0.0161512898141379
55016,11956,0.0141655531849936
71220,11661,0.0138160351028948
78221,514,0.000608990827792465
74070,15879,0.0188135512733785
23060,21339,0.025282597809851
46135,12809,0.0151761936054352
34234,18855,0.0223395370778734
44124,6636,0.00786237963663579
03038,14502,0.0171820719545648
93274,9065,0.0107402759804255
60608,7959,0.00942987937431951
70422,18759,0.022225795600309
38019,12049,0.0142757402413841
06516,10413,0.0123373958945582
46060,20741,0.0245740831891897
12144,11668,0.0138243287523005
76101,24501,0.0290289577271268
47712,15306,0.0181346568291663
40330,16157,0.0191429276354919
56031,7187,0.00851520832557285
92532,8410,0.00996422735746036
96720,47226,0.0559536981193131
92865,22367,0.0265005794654359
75407,10940,0.0129617892141042
17602,18251,0.0216239136148643
41501,2803,0.00332101418346747
42303,16317,0.0193324967647659
72034,21259,0.025187813245214
31558,3656,0.00433165460390905
30331,25468,0.0301746661521761
71373,11879,0.0140743230415305
93933,18483,0.0218987888523115
32653,18113,0.0214604102408656
28443,11526,0.0136560861500699
29212,22683,0.0268749784957519
77581,55193,0.0653930559500963
06042,17711,0.0209841178035649
74868,10017,0.0118682122996053
85381,7989,0.00946542358605837
71263,9785,0.0115933370621581
13669,6958,0.00824388750929955
78216,28184,0.0333926021216008
37405,22809,0.0270242641850551
56425,22139,0.0262304434562206
22968,17656,0.020918953415377
48917,13838,0.0163953600680781
49014,12691,0.0150363863725957
72903,20068,0.0237767080391813
32807,18495,0.0219130065370071
37701,31410,0.0372147896905862
78526,46815,0.0554667424184907
21704,22346,0.0264756985172187
84044,7277,0.00862184096078943
95101,21766,0.0257885104236008
44035,13036,0.0154451448075925
89146,16356,0.0193787042400264
49548,10992,0.0130233991811182
13165,13777,0.0163230868375424
21601,11932,0.0141371178156025
91355,29280,0.0346911506571272
24073,17406,0.0206227516508865
78660,23646,0.0280159476925693
75935,8909,0.0105554460793834
48446,9164,0.0108575718791637
27217,25196,0.0298523986324104
35150,12541,0.0148586653139014
44820,12785,0.0151477582360441
55430,12364,0.0146489544646421
87401,15800,0.0187199515157995
36867,18084,0.0214260508361847
46260,14574,0.0172673780627381
54956,13690,0.0162200086234997
16001,11582,0.0137224353453158
96002,418,0.000495249350228113
95490,207,0.000245255060998133
19947,14150,0.0167650198701622
85326,21839,0.025875001338832
28560,1353,0.00160304394942258
44654,11438,0.0135518231289693
33024,17773,0.0210575758411585
43725,11691,0.0138515793146337
28326,13985,0.0165695267055985
51031,9368,0.011099272518988
56378,11509,0.0136359444300846
34613,35080,0.0415630315933067
93277,15692,0.0185919923535396
60901,9144,0.0108338757380045
70538,12014,0.0142342719943554
43040,6086,0.00721073575475669
27106,9209,0.010910888196772
48846,3741,0.00443236320383582
16421,12369,0.0146548784999319
43616,10752,0.0127390454872074
45662,14401,0.0170624064417107
38351,17952,0.0212696563045337
41230,14962,0.0177270832012273
72058,11552,0.013686891133577
85641,530,0.000627947740719857
33030,3109,0.00368356514320384
97209,662,0.00078434227237084
98407,714,0.000845952239384864
97213,453,0.000536717597256783
97206,1480,0.00175351444578375
69162,15378,0.0182199629373395
52577,13343,0.0158088805743869
76821,9028,0.0106964381192809
00773,6789,0.00804365511650397
66067,14801,0.0175363292648955
82007,7576,0.00897609827112006
49707,8861,0.0104985753406012
47394,11942,0.0141489658861821
39111,20384,0.0241511070694973
75204,22159,0.0262541395973798
54913,17814,0.021106152930535
40513,11897,0.0140956495685738
10950,21811,0.025841826741209
67601,14532,0.0172176161663037
21286,14648,0.0173550537850273
32348,18455,0.0218656142546886
60561,16104,0.0190801328614199
60435,15926,0.0188692372051027
45424,15383,0.0182258869726293
77327,19121,0.0226546957552913
33009,37529,0.0444646240782557
54923,10978,0.0130068118823068
70586,9507,0.0112639607000447
66434,11321,0.0134132007031877
30566,13455,0.0159415789648786
34711,20912,0.0247766851961012
72501,22812,0.027027818606229
38583,19347,0.0229224621503907
47834,7219,0.00855312215142763
53821,10502,0.0124428437227169
54017,13097,0.0155174180381282
15108,13047,0.0154581776852301
95765,1443,0.00170967658463916
92173,417,0.000494064543170151
90230,440,0.000521315105503277
95747,603,0.000714438655951082
97030,8865,0.0105033145688331
82633,282,0.000334115590345282
97009,245,0.000290277729200688
98903,1274,0.00150944419184358
31907,18241,0.0216120655442847
76108,29281,0.0346923354641851
33914,20377,0.0241428134200915
49441,9868,0.011691676047969
72205,23573,0.0279294567773381
80631,13982,0.0165659722844246
31903,17725,0.0210007051023763
49079,8874,0.0105139778323547
48813,6987,0.00827824691398045
29170,14026,0.0166181037949749
86047,8699,0.0103066365972114
29532,13962,0.0165422761432654
55304,11952,0.0141608139567617
52556,10695,0.0126715114849035
33177,15498,0.018362139784295
00674,5702,0.00675576984449929
90703,38796,0.0459657746206935
37921,8628,0.0102225152960961
59808,12627,0.0149605587208861
84074,15365,0.018204560445586
59044,10468,0.0124025602827461
14569,5708,0.00676287868684706
73118,27037,0.0320336284261184
47909,12980,0.0153787956123467
08106,8968,0.0106253496958032
99515,15713,0.0186168733017568
54660,9008,0.0106727419781216
37692,12777,0.0151382797795804
49024,12216,0.0144736030200637
18951,15219,0.0180315786151236
32351,18032,0.0213644408691707
47882,7542,0.00893581483114935
71075,9877,0.0117023393114906
49931,9355,0.0110838700272345
29615,31335,0.0371259291612391
35803,13972,0.016554124213845
77024,1505,0.0017831346222328
91360,1773,0.00210066291376661
76450,16582,0.0196464706351258
40342,16100,0.0190753936331881
82501,11607,0.0137520555217649
38024,29021,0.034384285629115
33610,16067,0.0190362950002753
35603,22427,0.0265716678889136
77657,17552,0.0207957334813489
07866,17025,0.0201713401618029
45701,9117,0.0108018859474395
60970,9477,0.0112284164883058
84045,19856,0.0235255289428933
64503,19776,0.0234307443782564
84075,16599,0.0196666123551111
77979,21175,0.0250882894523452
74462,9583,0.0113540060364498
28590,17176,0.0203502460275552
22556,9136,0.0108243972815408
13021,6614,0.00783631388136062
77072,36203,0.042893569919398
53073,10824,0.0128243515953806
37664,22223,0.0263299672490894
74352,6697,0.00793465286717147
53549,8206,0.00972252671763612
75013,25622,0.0303571264391022
37857,13979,0.0165624178632507
72315,13607,0.0161216696376888
81625,8213,0.00973082036704185
85209,22769,0.0269768719027366
77833,13651,0.0161738011482392
70123,21544,0.0255254832567332
79553,11371,0.0134724410560858
30753,20761,0.0245977793303489
98674,9211,0.0109132578108879
73139,10684,0.0126584786072659
67337,14352,0.0170043508958705
44705,12657,0.014996102932625
48180,18743,0.0222068386873816
12866,10408,0.0123314718592684
29607,24834,0.0294234984774281
56093,9380,0.0111134902036835
30228,3423,0.0040555945594039
43015,5344,0.00633160891774889
66508,9939,0.0117757973490843
43452,12190,0.0144427980365567
99324,16951,0.0200836644395137
76567,12533,0.0148491868574377
12095,1129,0.00133764716843909
43130,10600,0.0125589548143971
92555,35930,0.0425701175925744
26241,11701,0.0138634273852133
54467,13975,0.0165576786350189
45013,12375,0.0146619873422797
79360,12542,0.0148598501209593
35816,1998,0.00236724450180806
29720,28596,0.0338807426294812
44266,12100,0.0143361654013401
37174,17307,0.0205054557521482
68137,17819,0.0211120769658248
61114,19147,0.0226855007387983
28529,9948,0.0117864606126059
15044,17527,0.0207661133048999
63080,15056,0.0178384550646758
64083,21378,0.0253288052851115
63084,11834,0.0140210067239222
43351,6827,0.00808867778470653
17046,15037,0.0178159437305745
15626,16141,0.0191239707225645
67010,12213,0.0144700485988898
75231,22236,0.0263453697408429
45040,19487,0.0230883351385054
71118,21053,0.0249437429912738
37854,18755,0.0222210563720772
65066,7069,0.00837540109273333
66226,11239,0.0133160465244348
10940,15378,0.0182199629373395
55746,7866,0.00931969231792904
98944,11645,0.0137970781899674
13031,16612,0.0196820148468646
79549,12591,0.0149179056667995
67042,15145,0.0179439028928344
33155,22863,0.0270882437661851
03031,13973,0.0165553090209029
36426,16436,0.0194734888046633
25404,17812,0.021103783316419
23435,19621,0.0232470992842723
23453,1510,0.00178905865752261
64082,13663,0.0161880188329347
32168,27107,0.0321165649201758
31788,21697,0.0257067587366014
40213,129,0.000152840110477097
43528,12109,0.0143468286648618
63049,18814,0.0222909599884969
85546,25932,0.0307244166270704
43228,43794,0.0518874402963875
28037,20256,0.0239994517660781
24211,13386,0.0158598272778792
72201,19708,0.023350177498315
03860,15863,0.0187945943604511
70401,19233,0.022787394145783
14094,17929,0.0212424057422006
38703,2376,0.0028151015697177
59860,13314,0.015774521169706
55082,11810,0.0139925713545311
26501,13878,0.0164427523503965
41514,2105,0.00249401885701
55448,10685,0.0126596634143239
60441,14511,0.0171927352180865
78861,15886,0.0188218449227842
83605,12375,0.0146619873422797
08048,11800,0.0139807232839515
43701,24209,0.0286829940662019
06514,10668,0.0126395216943385
23418,11301,0.0133895045620285
72730,10118,0.0119878778124595
48706,9806,0.0116182180103753
72927,10685,0.0126596634143239
97526,10698,0.0126750659060774
48038,12639,0.0149747764055816
68507,12218,0.0144759726341796
